company name,industry33,stock market,stock number
創建ホームズ,不動産業,東証1部,8911
エリアクエスト,不動産業,東証スタンダード,8912
ゼクス,不動産業,東証1部,8913
エリアリンク,不動産業,東証スタンダード,8914
タクトホーム,不動産業,東証1部,8915
ファースト住建,不動産業,東証プライム,8917
ランド,不動産業,東証スタンダード,8918
カチタス,不動産業,東証プライム,8919
シーズクリエイト,不動産業,東証1部,8921
日本アセットマーケティング,不動産業,東証マザーズ,8922
トーセイ,不動産業,東証プライム,8923
リサ・パートナーズ,不動産業,東証1部,8924
アルデプロ,不動産業,東証スタンダード,8925
明豊エンタープライズ,不動産業,東証スタンダード,8927
穴吹興産,不動産業,東証スタンダード,8928
青山財産ネットワークス,不動産業,東証スタンダード,8929
和田興産,不動産業,東証スタンダード,8931
エヌ・ティ・ティ都市開発,不動産業,東証1部,8933
サンフロンティア不動産,不動産業,東証プライム,8934
ＦＪネクストホールディングス,不動産業,東証プライム,8935
リプラス,不動産業,東証マザーズ,8936
Ｈｕｍａｎ２１,不動産業,ジ証,8937
グローム・ホールディングス,不動産業,東証グロース,8938
大和システム,不動産業,東証2部,8939
インテリックス,不動産業,東証プライム,8940
レイコフ,不動産業,へ証,8941
シンプレクス・インベストメント・アドバイザーズ,不動産業,東証マザーズ,8942
エスグラントコーポレーション,不動産業,名証セントレックス,8943
ランドビジネス,不動産業,東証スタンダード,8944
サンネクスタグループ,不動産業,東証プライム,8945
ＡＳＩＡＮ　ＳＴＡＲ,不動産業,東証スタンダード,8946
ノエル,不動産業,東証2部,8947
ランドコム,不動産業,東証2部,8948
ヘンダーソン・ランド・ディベロプメント・カンパニー・リミテッド,不動産業,東証マザーズ,8990
ライフステージ,不動産業,へ証,8991
グッドマンジャパン,不動産業,東証マザーズ,8992
アトリウム,不動産業,東証2部,8993
誠建設工業,不動産業,東証スタンダード,8995
ハウスフリーダム,不動産業,東証スタンダード,8996
日本パーキング,不動産業,ジ証,8997
ＳＢＩライフリビング,不動産業,東証マザーズ,8998
グランディハウス,不動産業,東証プライム,8999
品川倉庫建物,不動産業,ジ証,9314
日本空港ビルデング,不動産業,東証プライム,9706
ストライダーズ,不動産業,東証スタンダード,9816
エムティジェネックス,不動産業,東証スタンダード,9820
ホウスイ,卸売業,東証スタンダード,1352
クレスト・インベストメンツ,卸売業,ジ証,2318
インターニックス,卸売業,東証1部,2657
ウライ,卸売業,東証JASDAQ（スタンダード）,2658
イメージ　ワン,卸売業,東証スタンダード,2667
タビオ,卸売業,東証スタンダード,2668
高千穂交易,卸売業,東証プライム,2676
ジューテック,卸売業,ジ証,2682
オルバヘルスケアホールディングス,卸売業,東証スタンダード,2689
伊藤忠食品,卸売業,東証プライム,2692
ＹＫＴ,卸売業,東証スタンダード,2693
コーエーネット,卸売業,ジ証,2697
木徳神糧,卸売業,東証スタンダード,2700
日本ライトン,卸売業,東証JASDAQ（スタンダード）,2703
久世,卸売業,東証スタンダード,2708
シーエスロジネット,卸売業,東証JASDAQ（スタンダード）,2710
プラマテルズ,卸売業,東証JASDAQ（スタンダード）,2714
エレマテック,卸売業,東証プライム,2715
ジェイホールディングス,卸売業,東証スタンダード,2721
インスパイアー,卸売業,東証JASDAQ（グロース）,2724
ＩＴＸ,卸売業,ジ証,2725
ＪＡＬＵＸ,卸売業,東証スタンダード,2729
ニイウス　コー,卸売業,東証2部,2731
クインランド,卸売業,へ証,2732
あらた,卸売業,東証プライム,2733
トーメンデバイス,卸売業,東証プライム,2737
ピクセルカンパニーズ,卸売業,東証スタンダード,2743
ウイン・インターナショナル,卸売業,ジ証,2744
石光商事,卸売業,東証スタンダード,2750
テンポスホールディングス,卸売業,東証スタンダード,2751
アイフラッグ,卸売業,東証,2759
東京エレクトロン　デバイス,卸売業,東証プライム,2760
トシン・グループ,卸売業,東証スタンダード,2761
エフティグループ,卸売業,東証スタンダード,2763
円谷フィールズホールディングス,卸売業,東証プライム,2767
双日,卸売業,東証プライム,2768
新都ホールディングス,卸売業,東証スタンダード,2776
カッシーナ・イクスシー,卸売業,東証スタンダード,2777
アルフレッサ　ホールディングス,卸売業,東証プライム,2784
アップルインターナショナル,卸売業,東証スタンダード,2788
日本プリメックス,卸売業,東証スタンダード,2795
ヨコレイ,卸売業,東証プライム,2874
神栄,卸売業,東証スタンダード,3004
山下医科器械,卸売業,東証1部,3022
ラサ商事,卸売業,東証スタンダード,3023
クリエイト,卸売業,東証スタンダード,3024
ケイティケイ,卸売業,東証スタンダード,3035
アルコニックス,卸売業,東証プライム,3036
神戸物産,卸売業,東証プライム,3038
ビューティ花壇,卸売業,東証スタンダード,3041
モジュレ,卸売業,東証JASDAQ（グロース）,3043
カワサキ,卸売業,東証スタンダード,3045
ＴＲＵＣＫ－ＯＮＥ,卸売業,福証Q-Board,3047
協和医科器械,卸売業,ジ証,3052
ハイパー,卸売業,東証プライム,3054
ほくやく・竹山ホールディングス,卸売業,札証普通,3055
ＫＦＥ　ＪＡＰＡＮ,卸売業,名証セントレックス,3061
アマガサ,卸売業,東証グロース,3070
あい　ホールディングス,卸売業,東証プライム,3076
ディーブイエックス,卸売業,東証スタンダード,3079
テクノアルファ,卸売業,東証スタンダード,3089
大西電気,卸売業,ジ証,3095
ダイワボウホールディングス,卸売業,東証プライム,3107
シンデン・ハイテックス,卸売業,東証スタンダード,3131
マクニカホールディングス,卸売業,東証プライム,3132
ラクト・ジャパン,卸売業,東証プライム,3139
ＢＲＵＮＯ,卸売業,東証グロース,3140
オーウイル,卸売業,東証スタンダード,3143
グリムス,卸売業,東証プライム,3150
バイタルケーエスケー・ホールディングス,卸売業,東証プライム,3151
八洲電機,卸売業,東証プライム,3153
メディアスホールディングス,卸売業,東証プライム,3154
レスターホールディングス,卸売業,東証プライム,3156
ジューテックホールディングス,卸売業,東証スタンダード,3157
大光,卸売業,東証スタンダード,3160
アゼアス,卸売業,東証スタンダード,3161
フーマイスターエレクトロニクス,卸売業,東証JASDAQ（スタンダード）,3165
ＯＣＨＩホールディングス,卸売業,東証プライム,3166
ＴＯＫＡＩホールディングス,卸売業,東証プライム,3167
黒谷,卸売業,東証スタンダード,3168
Ｃｏｍｉｎｉｘ,卸売業,東証プライム,3173
三洋貿易,卸売業,東証プライム,3176
ビューティガレージ,卸売業,東証プライム,3180
ウイン・パートナーズ,卸売業,東証プライム,3183
カネヨウ,卸売業,東証2部,3209
日本製麻,卸売業,東証スタンダード,3306
東京日産コンピュータシステム,卸売業,東証スタンダード,3316
クロスプラス,卸売業,東証スタンダード,3320
ミタチ産業,卸売業,東証スタンダード,3321
アルファグループ,卸売業,東証スタンダード,3322
レカム,卸売業,東証スタンダード,3323
アガスタ,卸売業,東証マザーズ,3330
ＪＦＥ商事ホールディングス,卸売業,東証1部,3332
エー・ディ・エム,卸売業,ジ証,3335
チップワンストップ,卸売業,東証マザーズ,3343
ジー・トレーディング,卸売業,ジ証,3348
メタプラネット,卸売業,東証スタンダード,3350
チェルト,卸売業,ジ証,3354
クリヤマホールディングス,卸売業,東証スタンダード,3355
